id,name,dance_type_id,dance_class,predefined,alternative_timing,starting_foot_leader,ending_foot_leader,starting_foot_follower,ending_foot_follower,starting_position,ending_position,preceding_figure_names,following_figure_names
ef7c657c-7b3c-4d81-8ab7-4711f1d8546d,Fan Development,69d18fcf-92da-4748-b4b2-e532d8e8d89d,H,true,,,,,,,,,
8ca21825-55a3-4588-9058-0ee4580c3693,Open Basic (Open Basic Movement),69d18fcf-92da-4748-b4b2-e532d8e8d89d,H,true,,,,,,,,,
df28a744-c022-4d5a-933a-68ed1c50191f,Aida (4 Endings),69d18fcf-92da-4748-b4b2-e532d8e8d89d,F,true,,,,,,,,,
41826717-4549-40a4-84d4-7099918f641d,Closed Hip Twist (Advanced),69d18fcf-92da-4748-b4b2-e532d8e8d89d,F,true,,,,,,,,,
3fc6b346-bc73-4e9b-925d-601fc268af2c,Cross Basic Development (with Spiral),69d18fcf-92da-4748-b4b2-e532d8e8d89d,F,true,,,,,,,,,
3cd73960-e2a9-471b-95de-139dec91e84d,Spot Turns to L or R,69d18fcf-92da-4748-b4b2-e532d8e8d89d,F,true,,,,,,,,,
1c46289d-2ab7-4807-b374-64f4028f6f1c,Syncopated Open Hip Twist,69d18fcf-92da-4748-b4b2-e532d8e8d89d,F,true,,,,,,,,,
a741a0e9-e29b-4cfe-8eb8-2b1ae963cc87,The Cha Cha Cha Chasse and alternatives,69d18fcf-92da-4748-b4b2-e532d8e8d89d,F,true,,,,,,,,,
70a4f5d8-7715-4541-97dc-e79d99ad9685,Runaway Chasse,69d18fcf-92da-4748-b4b2-e532d8e8d89d,F,true,,,,,,,,,
7036c7f1-a2d9-4b8c-b673-0d24524951d3,Advanced Opening Out Movement,4ca62d38-30de-4759-aea0-668fdb49d7b8,F,true,,,,,,,,,
ff512c83-9ab7-4ce8-94f5-8d44325a23df,Alemana Development (R to R Hand Hold),4ca62d38-30de-4759-aea0-668fdb49d7b8,F,true,,,,,,,,,
0ac6f85d-242e-4e86-be81-95c6222977c0,Natural Roll,e182e966-64b2-4aaa-9909-da1aceaed6ba,F,true,,RF,LF,LF,RF,,,"Back Rocks, Closed Rocks, Corta Jaca, Criss Cross Bota Fogos (Shadow Bota Fogos), Maypole, Natural Basic Movement, Open Rocks, Plait, Progressive Basic Movement, Reverse Basic Movement, Samba Walk: Stationary, Side Basic Movement, Whisk To Left","Promenade And Counter Promenade Runs, Corta Jaca, Back Rocks (after 1-3 of Natural Roll), Plait (after 1-3 of Natural Roll), Open Rocks, Closed Rocks, Whisk To Right, Natural Basic Movement, Side Basic Movement, Progressive Basic Movement"
3835dc19-08d9-4b15-837e-1643633be0b2,Shadow Circular Volta (to R and L),e182e966-64b2-4aaa-9909-da1aceaed6ba,H,true,,,,,,,,"Cruzados Walks and Locks, Foot Change 3: Promenade or Open Promenade to Right Shadow Position, Natural Basic Movement, Reverse Basic Movement, Samba Walk in PP: RF, Shadow Circular Volta with RF, Shadow Traveling Volta commenced with RF, Side Basic Movement, Traveling Bota Fogos Forward, Cruzados Walks and Locks, Foot Change 1: Closed Position to Right Shadow Position, Foot Change 8: Right Side Position to Right Shadow Position, Maypole, Natural Basic Movement, Reverse Basic Movement, Samba Walk in PP: LF, Shadow Circular Volta with LF, Shadow Traveling Volta commenced with LF, Side Basic Movement, Traveling Bota Fogos Forward","Foot Change 2: Right Shadow Position To Closed Position (R shadow position to closed position), Foot Change 4: Right Shadow Position to Promenade Position (R shadow Position to PP), Samba Walk in PP: RF, Traveling Bota Fogos Forward (RF; or same foot Bota Fogo to R Contra Position), Shadow Traveling Volta commenced with RF, Shadow Circular Volta with RF, Cruzados Walks and Locks (Cruzado Walks or Locks comments with RF), Shadow Circular Volta with LF, Samba Walk in PP: LF, Traveling Bota Fogos Forward (normal; or same foot Bota Fogo to R Contra Position), Shadow Traveling Volta commenced with LF, Cruzados Walks and Locks (Cruzado Walks or Locks comments with LF)"
7e97ecb9-ce00-40fa-bb5e-3b8e56e96563,Whip Double Cross Whip,f9053836-24d1-433b-a228-8ef0d62e1865,H,true,,LF,RF,LF,RF,,,"Curly Whip, Fallaway Rock, Link, Walks","Stalking Walks, Flicks and Break, Fallaway Rock, Fallaway Throwaway, Change of Places Right to Left, Walks, Mooch, Reverse Whip, Curly Whip (when Whip ends in Closed Position)"
ad321ba7-2517-4b82-ac3f-b6903e2258e9,Fallaway Throwaway Overturned Fallaway Throwaway,f9053836-24d1-433b-a228-8ef0d62e1865,H,true,,LF,RF,RF,LF,,,"Basic In Place, Chicken Walks, Fallaway Rock, Link, Mooch, Reverse Whip, Stalking Walks, Flicks and Break, Toe Heel Swivels, Walks, Whip","Link, Change of Places Left to Right, Change of Hands Behind Back, Hip Bump, American Spin (from L to R hand hold), Stop and Go, Chicken Walks"
15fc7c4e-cf31-4673-8137-3ae59008cc5a,Fan Development,4ca62d38-30de-4759-aea0-668fdb49d7b8,F,true,,,,,,,,,
8f4a3d9f-4ebe-4bc7-8578-c3b1aa26c7a9,Progressive Walks Forward in Right Shadow Position (Kiki Walks),4ca62d38-30de-4759-aea0-668fdb49d7b8,F,true,,,,,,,,,
5bfd0dc0-1f41-47b0-a6e6-d7d4749295f4,Runaway Alemana,4ca62d38-30de-4759-aea0-668fdb49d7b8,F,true,,,,,,,,,
c80b3640-1509-4a43-8d68-ce4cd9fb4823,Spiral Turns Developments (Kiki Walks),4ca62d38-30de-4759-aea0-668fdb49d7b8,F,true,,,,,,,,,
010561b8-78b8-48cf-a9c0-dfa9eb12a873,Syncopated Cuban Rocks,4ca62d38-30de-4759-aea0-668fdb49d7b8,F,true,,,,,,,,,
8dfb4393-d4e7-40d3-b1b8-d258d2d4d55a,Syncopated Open Hip Twist,4ca62d38-30de-4759-aea0-668fdb49d7b8,F,true,,,,,,,,,
831aadf7-c652-4d77-9354-ffc7e2cb8808,Additional „Endings” to Chasse Cape,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
77cc2baa-d966-4f23-af07-ab221fea2a52,Alternative Entries to PP,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
ba04ad5f-f667-42c6-a422-7af4074c0fe8,Appel,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
d89c8dd1-5e31-496a-aafc-6ea0b2e9fc10,Banderillas,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
503ebe16-8a31-4606-aced-9ac3ad2af4ef,Basic Movement,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
ca049c02-4d95-4c0f-a709-67b28a9d06be,Chasse Cape,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
f5913e00-b38e-47e0-9cc1-1bfd5fc6877f,Chasses to Right or Left,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
35de9a82-6797-423a-8191-17340d664d7b,"Coup de Pique (Couplet, Syncopated, alternative methods)",e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
bf78633d-ca16-4413-a12c-ad44de4101ee,Deplacement (Attack),e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
8f262219-e488-4d50-b865-831678dabd2d,Drag,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
35bb7b22-34ae-40eb-b9b6-1af9dc735b4a,Ecart (Fallaway Whisk),e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
760b0cfd-dd64-4d7b-8d4b-5abcc8f5b3db,Endings to Syncopated Separation,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
8c8c3ca7-f4a1-4fe6-8654-5761737f5a2b,Fallaway Ending to Separation,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
99258964-532d-4615-bc38-e9eda6a5fa53,Fallaway Reverse (Turn),e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
53d9ea51-818d-4be1-8c42-d04cb38a22fe,Flamenco Taps,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
906f26c7-7497-4cf8-9ade-feb2bb133f85,Fregolina (Farol),e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
d2d8fdda-f8c2-4cc5-8c9f-ef90e2759635,Grand Circle,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
2f0a5b61-25bb-43f9-b1b1-8614567b5394,Huit (Cape),e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
a85af1ea-8960-4093-85c6-ca8d962502b8,La Passe,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
2c16c0da-fc14-4c66-baf7-ba732d73f8cd,Left Foot Variation,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
c9cb1acd-4e26-4ebd-8953-6d570123a79c,Open Telemark,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
0ac1dd0a-68d4-4c7f-919c-127cc523e764,Promenade,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
1aedf05b-45ee-4302-af37-d8a7712633e6,Promenade and Counter Promenade (Promenades),e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
b063a09c-9479-4c4f-a651-7e95f8410b2f,Promenade Link,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
75bb7cd4-f79f-4dea-a12d-dae4aaaa121e,Separation,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
5f5dd820-ab02-494f-9f15-d6e219be4a1a,Separation with Lady’s Caping Walks,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
1afc3652-40f0-4f49-9ee6-989fef7c8bbd,Separation with Lady’s Caping Walks (to Fallaway Whisk),e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
d85ab268-61c8-4c6f-b8aa-98873a957587,Sixteen,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
19cbc2e3-0bd0-4fc0-a9b8-069398dde05a,Spanish Lines (in Inverted PP and Inverted CPP),e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
efe7fb1a-4afd-40ee-9e36-6edfd7088025,Sur Place,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
99674383-45a0-48cb-a4a5-77f3c6d8b424,Syncopated Separation,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
4563d8f6-8bc2-4eb0-ad92-dafd28bec319,Travelling Spins from CPP,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
7c95b1c7-b310-402e-adf8-b510089e5c50,Travelling Spins from PP,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
2f66504c-ed0d-4e77-8623-a88da538d9ee,Twist Turn,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
e57c46a9-75ee-40b3-b818-28e27dfedee4,Twists,e61fd652-94f4-4ee4-86c2-87554fc11d2d,F,true,,,,,,,,,
7129e42d-e72a-45d0-998b-32b776b7ac36,Ball Change,f9053836-24d1-433b-a228-8ef0d62e1865,H,true,,,,,,,,,
e80c8773-1308-41a2-849d-bfae32503077,Ball Change – with Flick or Hesitation,f9053836-24d1-433b-a228-8ef0d62e1865,H,true,,,,,,,,,
cf66060a-16cc-4569-9248-a83f8abc6077,Fallaway Throwaway Development,f9053836-24d1-433b-a228-8ef0d62e1865,H,true,,,,,,,,,
06facb64-8bf4-4548-abf2-cd53a0982e8b,Link (Link Rock),f9053836-24d1-433b-a228-8ef0d62e1865,H,true,,,,,,,,,
661e2cbf-466c-4794-8ad5-3909cb03c243,Break (Advanced Link),f9053836-24d1-433b-a228-8ef0d62e1865,F,true,,,,,,,,,
5b8d4b32-9374-4b2d-8731-d728c639f492,Change of Place L to R Development,f9053836-24d1-433b-a228-8ef0d62e1865,F,true,,,,,,,,,
6ebb0040-3644-4832-8385-c00a243196e1,Change of Place R to L Development,f9053836-24d1-433b-a228-8ef0d62e1865,F,true,,,,,,,,,
fafca881-8343-4c57-b53a-f53ef30fc2e9,Fallaway Throwaway Overturned Fallaway Throwaway Development,f9053836-24d1-433b-a228-8ef0d62e1865,F,true,,,,,,,,,
bd5ce50a-70d8-4c68-806b-977ce58601d4,Flicks into Break,f9053836-24d1-433b-a228-8ef0d62e1865,F,true,,,,,,,,,
e3159d8b-9f51-442c-be54-dd7c6df6f5dc,Curly Whip,f9053836-24d1-433b-a228-8ef0d62e1865,F,true,,LF,LF,RF,RF,,,Whip,"Whip, Whip Throwaway"
ac24b548-80e7-46fc-a4c9-c760441655ae,Travelling Bota Fogos Back,e182e966-64b2-4aaa-9909-da1aceaed6ba,H,true,,RF,LF,LF,LF,Closed Position,,"Maypole, Natural Basic Movement, Reverse Basic Movement, Reverse Roll, Reverse Turn, Side Basic Movement","Samba Walk in PP: RF, Samba Walk: Side, Traveling Volta to Left (turning to face partner on step 1), Bota Fogos To Promenade and Counter Promenade (4-9), Foot Change 5: Promenade Postion to Right Contra Position"
f6bc7f16-7d1e-4093-8478-67fa0e17aa9d,"Mooch Development (""Boppy"" Hops Flick Cross action)",f9053836-24d1-433b-a228-8ef0d62e1865,F,true,,,,,,,,,
4c6bb65d-e619-4872-b214-bcbd6ffa0388,Volta Movement (ogólnie),e182e966-64b2-4aaa-9909-da1aceaed6ba,F,true,,,,,,,,"Natural Basic Movement, Reverse Basic Movement, Rhythm Bounce, Side Basic Movement, Whisk To Right, Bota Fogos To Promenade and Counter Promenade, Maypole, Natural Basic Movement, Promenade And Counter Promenade Runs, Reverse Basic Movement, Rhythm Bounce, Side Basic Movement, Traveling Bota Fogos Back, Whisk To Left","Whisk To Right, Whisk To Left, Samba Walk: Stationary (Traveling Volta to Left is in Closed Position)"
c7f1a305-2dad-4d12-8ea9-9434498a69bd,The Laird Break,f9053836-24d1-433b-a228-8ef0d62e1865,F,true,,,,,,,,,
48c5166c-6113-43c6-9a94-bb8c49911d41,Natural Basic Movement (Alternative),e182e966-64b2-4aaa-9909-da1aceaed6ba,H,true,"12, 1&2",,,,,,,,
756e8dcb-f838-4f7b-a2ee-b4711f74c609,Outside Basic Movement,e182e966-64b2-4aaa-9909-da1aceaed6ba,H,true,"12, 1&2",,,,,,,,
b63b881d-05ab-4e88-86d0-ab10a2823ac2,Progressive Basic Movement,e182e966-64b2-4aaa-9909-da1aceaed6ba,H,true,"12, 1&2",,,,,,,,
4c49e898-e82b-4765-96d3-86cbb3d21701,Reverse Basic Movement,e182e966-64b2-4aaa-9909-da1aceaed6ba,H,true,"12, 1&2",,,,,,,,
14f44143-eba2-441d-80da-65857130eba4,Side Basic Movement,e182e966-64b2-4aaa-9909-da1aceaed6ba,H,true,"12, 1&2",,,,,,,,
a00c5c46-fd10-4fa9-b860-b8c4e501a1b4,Promenade Walks (Slow and Quick) Development (Merengue),f9053836-24d1-433b-a228-8ef0d62e1865,H,true,"Q&Q, QQ",,,,,,,,
5afde26b-0431-4a43-ab66-8f71fc7c74ea,Corta Jaca,e182e966-64b2-4aaa-9909-da1aceaed6ba,H,true,SQQQQQSQQQQQQQQQQ,RF,RF,LF,LF,"Closed Position, facing Wall",,"Argentine Crosses, Closed Rocks, Criss Cross Bota Fogos (Shadow Bota Fogos), Maypole, Natural Basic Movement, Natural Roll, Progressive Basic Movement, Reverse Basic Movement, Samba Walk: Stationary, Side Basic Movement, Whisk To Left","Whisk To Left, Natural Basic Movement (4-6), Solo Spot Volta to Left (Lady to Right), Natural Roll (4-6)"
101c2510-08ea-4ece-8b9c-ea814d817ee2,Criss Cross Bota Fogos (Shadow Bota fogos),e182e966-64b2-4aaa-9909-da1aceaed6ba,H,true,,,,,,Open Promenade Position,,"Criss Cross Voltas, Foot Change 7: R Contra Position to Open Counter Promenade Position, Natural Basic Movement, Reverse Basic Movement, Samba Locks, Samba Walk: Side, Side Basic Movement","Rolling Off The Arm (Criss Cross Boto Fogos and LF Stationary Walk with Lady's underam turn ending, finishing in RSP, taking Double hand hold. Continue with one or three Samba Walks in RSP.), Samba Walk in PP: RF (with Lady's underarm turn ending in PP), Samba Walk: Stationary (LF, leading lady to turn R under raised arms, lady 1-3 Spot Volta turning 3/4 R. Then regain hold, follow with Natural or Progressive Basic Movements), Corta Jaca, Natural Roll, Criss Cross Voltas (or 8-14 after step 3 of Criss Cross Bota Fogos), Maypole (Man turn L, or Man turning R after step 3), Foot Change 3: Promenade or Open Promenade to Right Shadow Position (Open PP to R Shadow Position), Samba Locks (after step 3)"
1af6f80f-9fb7-4837-b649-331b66005130,Foot Changes,e182e966-64b2-4aaa-9909-da1aceaed6ba,H,true,,,,,,,,"Criss Cross Bota Fogos (Shadow Bota Fogos), Criss Cross Voltas, Samba Walk: Side, Cruzados Walks and Locks, Shadow Circular Volta with LF, Shadow Traveling Volta commenced with LF, Bota Fogos To Promenade and Counter Promenade, Traveling Bota Fogos Back, Contra Bota Fogos, Contra Bota Fogos, Rolling Off The Arm","Shadow Circular Volta with LF, Shadow Traveling Volta commenced with LF, Samba Foot Change 4: R Shadow Position to Promenade Position, Man, 1: RF fwd, small step, leading lady to turn R and releasing hold, a: Hold position with weight on RF, 2: LF fwd, small step, achieving normal hold in PP, Lady: 1-2 of Spot Volta turning R (RL), then continue to turn R on LF to end RF fwd in PP, completing a full turn., Preceding: figures danced in R Shadow Position and ended with weight on LF., Samba Walk in PP: RF, Samba Walk: Side, Samba Foot Change 5: Promenade Position to R Contra Position, This is Gold Level step., Precede with a Bota Fogo to PP (ended Man facing DW, Lady facing DC), Man leads Lady to do Bota Fogo turning 1/4 L (LRL), Man can dance the following, all ending in R Contra Position, Point Fwd and Back, 1: Point RF fwd in PP w/o weight (Toe), a: Hold position with weight on LF, 2: Point RF diagonally back w/o weight (I/E of Toe), Rock Fwd and Back, 1: RF fwd in PP, a: Hold position with weight on RF, 2: Replace weight back to LF, Double Rock, 1: RF fwd in PP, a: Replace LF back, without weight (Toe), 2: Take minimal weight o LF and replace weight fwd to RF, a: Replace LF back without weight (Toe)., Take minimal weight to LF when taking first step of following figure, Flick Ball Change, 1: Flick RF fwd in PP, slight off floor, a: RF diagonally back without weight (I/E of Toe), 2: Take minimal weight to RF and replace weight fwd to LF, Follow all figures with a RF Contra Bota Fogo or Roundabout turning R, Round About, Contra Bota Fogos, Samba Foot Change 6: Right Contra Position to Promenade Position, Precede with a LF Contra Bota Fogo ended Man facing DW, Lady facing DC against LOD., Lady: Bota Fogo turning 1/4 R (RLR), Man dance any of the methods in Samba Foot Change 5., Samba Walk in PP: RF, Samba Walk: Side, Samba Foot Change 7: Right Contra Position to Open Counter Promenade Position, This is a Gold level figure., Precede with a LF Contra Bota Fogo (ended Man facing DW, Lady facing DC against LOD), Man: 1a2 1a2, Two Stationary Samba Walks (RLR LRL) gradually turning 1/4 L to face DC, raising L arm and leading Lady into 1-7 of Criss Cross Voltas behind back., End in Open CPP, Lady: 1a2a1a2, 1-7 Criss Cross Voltas passing behind Man's back to his L side and curving 1/2 to R to end in Open CPP, facing DW (RLRLRLR), Follow with 4-6 Criss Cross Bota Fogos, 8-14 Criss Cross Voltas, Maypole (Man turning R) or Samba Locks, for Foot Change 7: R Contra Position to Open Counter Promenade Position, Criss Cross Bota Fogos (Shadow Bota Fogos), Criss Cross Voltas, Samba Foot Change 8: Right Side Position to Right Shadow Position, This is a Silver level figure, Man:, 1: RF to side, small step. With R hand lead Lady to turn L and to move DC, a: Hold position with weight on RF, continuing to turn Lady strongly L then release hold with R hand, 2: LF to side and slightly fwd, turning 1/8 L to face DC, taking R shadow hold (L to L hand hold) Place R hand on Lady's back at beginning of this step so Lady may follow the weight change., Lady:, 1: LF fwd (1/8 L to face DC), 2: Turning 3/8 L on LF, RF side, backing LOD, 3: Turning 5/8 L on RF, LF side and slightly fwd, facing DC, Cruzados Walks and Locks, Shadow Circular Volta with RF, Shadow Traveling Volta commenced with RF"
f682a563-44d8-4151-8881-723b242be342,Plait,e182e966-64b2-4aaa-9909-da1aceaed6ba,F,true,,RF,RF,LF,LF,,,"Back Rocks, Maypole, Natural Basic Movement, Natural Roll, Reverse Basic Movement, Reverse Roll, Reverse Turn, Side Basic Movement","Reverse Basic Movement (when Plait ends with LF, follow with 4-6 of Reverse Basic Movement), Reverse Turn (when Plait ends with LF, follow with 4-6 of Reverse Turn), Reverse Roll (when Plait ends with LF, follow with, 4-6 of Reverse Roll), Natural Basic Movement (when Plait ends with RF, follow with 4-6 of Natural Basic Movement), Natural Roll (when Plait ends with RF, follow with 4-6 of Natural Roll)"
a621e300-ca7a-447e-b2ba-2f40344ea6d1,Promenade and Counter Promenade Runs,e182e966-64b2-4aaa-9909-da1aceaed6ba,F,true,,RF,RF,LF,LF,,,"Maypole, Natural Basic Movement, Natural Roll, Open Rocks, Reverse Basic Movement, Side Basic Movement, Solo Spot Volta to Left (Lady to Right), Whisk To Left","Whisk To Left (turn to face partner on 1 of Whisk), Samba Walk in PP: LF, Three Step Turn (Turn to R, Lady to L, then follow with Whisk to L), Rhythm Bounce (Man LF, Lady RF), Traveling Volta to Left (start with step 2)"
ad2efb2c-0190-4dd3-be91-160e70e18cdf,Reverse Roll,e182e966-64b2-4aaa-9909-da1aceaed6ba,F,true,,LF,LF,RF,LF,,,"Back Rocks, Closed Rocks, Natural Basic Movement, Open Rocks, Plait, Reverse Basic Movement, Reverse Roll, Reverse Turn, Side Basic Movement","Reverse Basic Movement, Whisk To Left (Reverse Turn undertuned to face wall), Traveling Bota Fogos Forward (LF), Bota Fogos To Promenade and Counter Promenade (Reverse Turn undertuned to face wall), Reverse Turn, Reverse Roll, Traveling Bota Fogos Back (after step 3), Back Rocks (after step 3), Plait (after step 3)"
be872570-99c8-439c-8a0b-b9df0b576923,Reverse Turn,e182e966-64b2-4aaa-9909-da1aceaed6ba,H,true,"1&2, SQQ",LF,LF,RF,LF,Closed Position,,"Back Rocks, Closed Rocks, Maypole, Natural Basic Movement, Open Rocks, Plait, Reverse Basic Movement, Reverse Roll, Reverse Turn, Rolling Off The Arm, Side Basic Movement","Reverse Basic Movement, Whisk To Left (Reverse Turn undertuned to face wall), Traveling Bota Fogos Forward (LF), Bota Fogos To Promenade and Counter Promenade (Reverse Turn undertuned to face wall), Reverse Turn, Reverse Roll, Traveling Bota Fogos Back (after step 3), Back Rocks (after step 3), Plait (after step 3)"
6c32d152-0991-411c-a380-677a5da5cf59,Basic in Place,f9053836-24d1-433b-a228-8ef0d62e1865,H,true,,LF,LF,RF,RF,,,"Basic In Place, Fallaway Rock, Link, Mooch, Reverse Whip","Basic In Place, Fallaway Rock, Fallaway Throwaway, Change of Places Right to Left, Walks, Mooch, Reverse Whip, Stalking Walks, Flicks and Break (Stalking Walks)"
07930568-df3d-42da-822f-921a2fc852d1,Samba Locks,e182e966-64b2-4aaa-9909-da1aceaed6ba,F,true,,RF,LF,LF,RF,,,"Criss Cross Bota Fogos (Shadow Bota Fogos), Criss Cross Voltas, Maypole, Natural Basic Movement, Reverse Basic Movement, Side Basic Movement, Three Step Turn","Criss Cross Bota Fogos (Shadow Bota Fogos), Criss Cross Voltas (start from step 4 or 8), Maypole (Man turning R), Solo Spot Volta to Right (Lady to Left) (Lady turning L)"
